id,transactionId,description,user,actionTrig,actionPerformed,changeSet,dn,affectedObject,cause,creation_date,creation_time
4294968485,576460752303429911,RsMldsn deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/BD-dbprod/rsmldsn]/mod-4294968485,uni/tn-Rostan_Tenant/BD-dbprod/rsmldsn,transition,2021-03-01,16:53:42.680+00:00
4294968486,576460752303429911,RsIgmpsn deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/BD-dbprod/rsigmpsn]/mod-4294968486,uni/tn-Rostan_Tenant/BD-dbprod/rsigmpsn,transition,2021-03-01,16:53:42.680+00:00
4294968487,576460752303429911,RsCtx deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/BD-dbprod/rsctx]/mod-4294968487,uni/tn-Rostan_Tenant/BD-dbprod/rsctx,transition,2021-03-01,16:53:42.680+00:00
4294968488,576460752303429911,RsBdToEpRet deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/BD-dbprod/rsbdToEpRet]/mod-4294968488,uni/tn-Rostan_Tenant/BD-dbprod/rsbdToEpRet,transition,2021-03-01,16:53:42.680+00:00
4294968489,576460752303429911,RsBDToNdP deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/BD-dbprod/rsBDToNdP]/mod-4294968489,uni/tn-Rostan_Tenant/BD-dbprod/rsBDToNdP,transition,2021-03-01,16:53:42.679+00:00
4294968490,576460752303429911,BD dbprod deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/BD-dbprod]/mod-4294968490,uni/tn-Rostan_Tenant/BD-dbprod,transition,2021-03-01,16:53:42.679+00:00
4294968491,576460752303429917,Any deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod/any]/mod-4294968491,uni/tn-Rostan_Tenant/ctx-contextprod/any,transition,2021-03-01,16:53:46.790+00:00
4294968492,576460752303429917,RsVrfValidationPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod/rsvrfValidationPol]/mod-4294968492,uni/tn-Rostan_Tenant/ctx-contextprod/rsvrfValidationPol,transition,2021-03-01,16:53:46.789+00:00
4294968493,576460752303429917,RsOspfCtxPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod/rsospfCtxPol]/mod-4294968493,uni/tn-Rostan_Tenant/ctx-contextprod/rsospfCtxPol,transition,2021-03-01,16:53:46.789+00:00
4294968494,576460752303429917,RsCtxToExtRouteTagPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod/rsctxToExtRouteTagPol]/mod-4294968494,uni/tn-Rostan_Tenant/ctx-contextprod/rsctxToExtRouteTagPol,transition,2021-03-01,16:53:46.789+00:00
4294968495,576460752303429917,RsCtxToEpRet deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod/rsctxToEpRet]/mod-4294968495,uni/tn-Rostan_Tenant/ctx-contextprod/rsctxToEpRet,transition,2021-03-01,16:53:46.789+00:00
4294968496,576460752303429917,RsBgpCtxPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod/rsbgpCtxPol]/mod-4294968496,uni/tn-Rostan_Tenant/ctx-contextprod/rsbgpCtxPol,transition,2021-03-01,16:53:46.789+00:00
4294968497,576460752303429917,Ctx contextprod deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-contextprod]/mod-4294968497,uni/tn-Rostan_Tenant/ctx-contextprod,transition,2021-03-01,16:53:46.788+00:00
4294968498,576460752303429952,Inst uni/tn-Rostan_Tenant modified,admin,config,modification,"info (Old: {'{fvNetworking/vrf}-{contextprod}':{'x':0,'y':0}}, New: {'{fvNetworking/vrf}-{custumer}':{'x':238,'y':66}})",subj-[uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant]]/mod-4294968498,uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant],transition,2021-03-01,16:55:05.447+00:00
4294968499,576460752303429950,RsVrfValidationPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-custumer/rsvrfValidationPol]/mod-4294968499,uni/tn-Rostan_Tenant/ctx-custumer/rsvrfValidationPol,transition,2021-03-01,16:55:05.211+00:00
4294968500,576460752303429950,RsOspfCtxPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-custumer/rsospfCtxPol]/mod-4294968500,uni/tn-Rostan_Tenant/ctx-custumer/rsospfCtxPol,transition,2021-03-01,16:55:05.211+00:00
4294968501,576460752303429950,RsCtxToExtRouteTagPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-custumer/rsctxToExtRouteTagPol]/mod-4294968501,uni/tn-Rostan_Tenant/ctx-custumer/rsctxToExtRouteTagPol,transition,2021-03-01,16:55:05.211+00:00
4294968502,576460752303429950,RsCtxToEpRet created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-custumer/rsctxToEpRet]/mod-4294968502,uni/tn-Rostan_Tenant/ctx-custumer/rsctxToEpRet,transition,2021-03-01,16:55:05.211+00:00
4294968503,576460752303429950,RsBgpCtxPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-custumer/rsbgpCtxPol]/mod-4294968503,uni/tn-Rostan_Tenant/ctx-custumer/rsbgpCtxPol,transition,2021-03-01,16:55:05.211+00:00
4294968504,576460752303429950,Any created,admin,config,creation,"matchT:AtleastOne, prefGrMemb:disabled",subj-[uni/tn-Rostan_Tenant/ctx-custumer/any]/mod-4294968504,uni/tn-Rostan_Tenant/ctx-custumer/any,transition,2021-03-01,16:55:05.211+00:00
4294968505,576460752303429950,Ctx custumer created,admin,config,creation,"bdEnforcedEnable:no, descr:Context des utilisateurs de la fabric, ipDataPlaneLearning:enabled, knwMcastAct:permit, name:custumer, pcEnfDir:ingress, pcEnfPref:enforced",subj-[uni/tn-Rostan_Tenant/ctx-custumer]/mod-4294968505,uni/tn-Rostan_Tenant/ctx-custumer,transition,2021-03-01,16:55:05.211+00:00
4294968506,576460752303429967,Inst uni/tn-Rostan_Tenant modified,admin,config,modification,"info (Old: {'{fvNetworking/vrf}-{custumer}':{'x':238,'y':66}}, New: {'{fvNetworking/vrf}-{custumer}':{'x':0,'y':0},'{fvNetworking/vrf}-{server}':{'x':293,'y':125}})",subj-[uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant]]/mod-4294968506,uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant],transition,2021-03-01,16:55:29.962+00:00
4294968507,576460752303429965,RsVrfValidationPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsvrfValidationPol]/mod-4294968507,uni/tn-Rostan_Tenant/ctx-server/rsvrfValidationPol,transition,2021-03-01,16:55:29.683+00:00
4294968508,576460752303429965,RsOspfCtxPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsospfCtxPol]/mod-4294968508,uni/tn-Rostan_Tenant/ctx-server/rsospfCtxPol,transition,2021-03-01,16:55:29.683+00:00
4294968509,576460752303429965,RsCtxToExtRouteTagPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsctxToExtRouteTagPol]/mod-4294968509,uni/tn-Rostan_Tenant/ctx-server/rsctxToExtRouteTagPol,transition,2021-03-01,16:55:29.682+00:00
4294968510,576460752303429965,RsCtxToEpRet created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsctxToEpRet]/mod-4294968510,uni/tn-Rostan_Tenant/ctx-server/rsctxToEpRet,transition,2021-03-01,16:55:29.682+00:00
4294968511,576460752303429965,RsBgpCtxPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsbgpCtxPol]/mod-4294968511,uni/tn-Rostan_Tenant/ctx-server/rsbgpCtxPol,transition,2021-03-01,16:55:29.682+00:00
4294968512,576460752303429965,Any created,admin,config,creation,"matchT:AtleastOne, prefGrMemb:disabled",subj-[uni/tn-Rostan_Tenant/ctx-server/any]/mod-4294968512,uni/tn-Rostan_Tenant/ctx-server/any,transition,2021-03-01,16:55:29.682+00:00
4294968513,576460752303429965,Ctx server created,admin,config,creation,"bdEnforcedEnable:no, descr:Context des serveurs de la fabric, ipDataPlaneLearning:enabled, knwMcastAct:permit, name:server, pcEnfDir:ingress, pcEnfPref:enforced",subj-[uni/tn-Rostan_Tenant/ctx-server]/mod-4294968513,uni/tn-Rostan_Tenant/ctx-server,transition,2021-03-01,16:55:29.682+00:00
4294968514,576460752303429989,RsVrfValidationPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-database/rsvrfValidationPol]/mod-4294968514,uni/tn-Rostan_Tenant/ctx-database/rsvrfValidationPol,transition,2021-03-01,16:56:18.231+00:00
4294968515,576460752303429989,RsOspfCtxPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-database/rsospfCtxPol]/mod-4294968515,uni/tn-Rostan_Tenant/ctx-database/rsospfCtxPol,transition,2021-03-01,16:56:18.231+00:00
4294968516,576460752303429989,RsCtxToExtRouteTagPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-database/rsctxToExtRouteTagPol]/mod-4294968516,uni/tn-Rostan_Tenant/ctx-database/rsctxToExtRouteTagPol,transition,2021-03-01,16:56:18.231+00:00
4294968517,576460752303429989,RsCtxToEpRet created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-database/rsctxToEpRet]/mod-4294968517,uni/tn-Rostan_Tenant/ctx-database/rsctxToEpRet,transition,2021-03-01,16:56:18.231+00:00
4294968518,576460752303429989,RsBgpCtxPol created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/ctx-database/rsbgpCtxPol]/mod-4294968518,uni/tn-Rostan_Tenant/ctx-database/rsbgpCtxPol,transition,2021-03-01,16:56:18.231+00:00
4294968519,576460752303429989,Any created,admin,config,creation,"matchT:AtleastOne, prefGrMemb:disabled",subj-[uni/tn-Rostan_Tenant/ctx-database/any]/mod-4294968519,uni/tn-Rostan_Tenant/ctx-database/any,transition,2021-03-01,16:56:18.231+00:00
4294968520,576460752303429989,Ctx database created,admin,config,creation,"bdEnforcedEnable:no, descr:Context des serveurs de sauvegarde, ipDataPlaneLearning:enabled, knwMcastAct:permit, name:database, pcEnfDir:ingress, pcEnfPref:enforced",subj-[uni/tn-Rostan_Tenant/ctx-database]/mod-4294968520,uni/tn-Rostan_Tenant/ctx-database,transition,2021-03-01,16:56:18.230+00:00
4294968521,576460752303429993,Inst uni/tn-Rostan_Tenant modified,admin,config,modification,"info (Old: {'{fvNetworking/vrf}-{custumer}':{'x':0,'y':0},'{fvNetworking/vrf}-{server}':{'x':293,'y':125}}, New: {'{fvNetworking/vrf}-{server}':{'x':0,'y':0},'{fvNetworking/vrf}-{custumer}':{'x':0,'y':0},'{fvNetworking/vrf}-{database}':{'x':418,'y':118}})",subj-[uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant]]/mod-4294968521,uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant],transition,2021-03-01,16:56:18.765+00:00
4294968522,576460752303430044,Inst uni/tn-Rostan_Tenant modified,admin,config,modification,"info (Old: {'{fvNetworking/vrf}-{server}':{'x':0,'y':0},'{fvNetworking/vrf}-{custumer}':{'x':0,'y':0},'{fvNetworking/vrf}-{database}':{'x':418,'y':118}}, New: {'{fvNetworking/vrf}-{database}':{'x':783.9468383789062,'y':89.97955131530762},'{fvNetworking/vrf}-{server}':{'x':0,'y':0},'{fvNetworking/vrf}-{custumer}':{'x':327.3006286621094,'y':79.8568519204855}})",subj-[uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant]]/mod-4294968522,uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant],transition,2021-03-01,16:57:51.346+00:00
4294968523,576460752303430044,RsMldsn created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/BD-prod/rsmldsn]/mod-4294968523,uni/tn-Rostan_Tenant/BD-prod/rsmldsn,transition,2021-03-01,16:57:51.346+00:00
4294968524,576460752303430044,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/BD-prod/rsigmpsn]/mod-4294968524,uni/tn-Rostan_Tenant/BD-prod/rsigmpsn,transition,2021-03-01,16:57:51.346+00:00
4294968525,576460752303430044,RsCtx created,admin,config,creation,tnFvCtxName:custumer,subj-[uni/tn-Rostan_Tenant/BD-prod/rsctx]/mod-4294968525,uni/tn-Rostan_Tenant/BD-prod/rsctx,transition,2021-03-01,16:57:51.346+00:00
4294968526,576460752303430044,RsBdToEpRet created,admin,config,creation,"resolveAct:resolve, tnFvEpRetPolName:default",subj-[uni/tn-Rostan_Tenant/BD-prod/rsbdToEpRet]/mod-4294968526,uni/tn-Rostan_Tenant/BD-prod/rsbdToEpRet,transition,2021-03-01,16:57:51.345+00:00
4294968527,576460752303430044,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/BD-prod/rsBDToNdP]/mod-4294968527,uni/tn-Rostan_Tenant/BD-prod/rsBDToNdP,transition,2021-03-01,16:57:51.345+00:00
4294968528,576460752303430044,BD prod created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, descr:Bridge Domain de production, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:prod, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-Rostan_Tenant/BD-prod]/mod-4294968528,uni/tn-Rostan_Tenant/BD-prod,transition,2021-03-01,16:57:51.345+00:00
4294968529,576460752303430074,Inst uni/tn-Rostan_Tenant modified,admin,config,modification,"info (Old: {'{fvNetworking/vrf}-{database}':{'x':783.9468383789062,'y':89.97955131530762},'{fvNetworking/vrf}-{server}':{'x':0,'y':0},'{fvNetworking/vrf}-{custumer}':{'x':327.3006286621094,'y':79.8568519204855}}, New: {'{fvNetworking/vrf}-{database}':{'x':0,'y':0},'{fvNetworking/vrf}-{server}':{'x':0,'y':0},'{fvNetworking/vrf}-{custumer}':{'x':0,'y':0}})",subj-[uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant]]/mod-4294968529,uni/tn-Rostan_Tenant/cont/item-[uni/tn-Rostan_Tenant],transition,2021-03-01,16:58:58.036+00:00
4294968530,576460752303430074,RsMldsn created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/BD-test/rsmldsn]/mod-4294968530,uni/tn-Rostan_Tenant/BD-test/rsmldsn,transition,2021-03-01,16:58:58.036+00:00
4294968531,576460752303430074,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/BD-test/rsigmpsn]/mod-4294968531,uni/tn-Rostan_Tenant/BD-test/rsigmpsn,transition,2021-03-01,16:58:58.036+00:00
4294968532,576460752303430074,RsCtx created,admin,config,creation,tnFvCtxName:custumer,subj-[uni/tn-Rostan_Tenant/BD-test/rsctx]/mod-4294968532,uni/tn-Rostan_Tenant/BD-test/rsctx,transition,2021-03-01,16:58:58.036+00:00
4294968533,576460752303430074,RsBdToEpRet created,admin,config,creation,"resolveAct:resolve, tnFvEpRetPolName:default",subj-[uni/tn-Rostan_Tenant/BD-test/rsbdToEpRet]/mod-4294968533,uni/tn-Rostan_Tenant/BD-test/rsbdToEpRet,transition,2021-03-01,16:58:58.035+00:00
4294968534,576460752303430074,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-Rostan_Tenant/BD-test/rsBDToNdP]/mod-4294968534,uni/tn-Rostan_Tenant/BD-test/rsBDToNdP,transition,2021-03-01,16:58:58.035+00:00
4294968535,576460752303430074,BD test created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, descr:Bridge Domain de tests pour les utilisateurs, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:test, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-Rostan_Tenant/BD-test]/mod-4294968535,uni/tn-Rostan_Tenant/BD-test,transition,2021-03-01,16:58:58.035+00:00
4294968537,576460752303430128,Subnet 192.168.200.254/24 created,admin,config,creation,"descr:sous reseau utilisateur 200, ip:192.168.200.254/24, preferred:yes, scope:public,shared, virtual:no",subj-[uni/tn-Rostan_Tenant/BD-prod/subnet-[192.168.200.254/24]]/mod-4294968537,uni/tn-Rostan_Tenant/BD-prod/subnet-[192.168.200.254/24],transition,2021-03-01,17:01:09.771+00:00
4294968538,576460752303430163,Subnet 192.168.201.254/24 created,admin,config,creation,"descr:sous reseau utilisateurs 201, ip:192.168.201.254/24, preferred:no, scope:public,shared, virtual:no",subj-[uni/tn-Rostan_Tenant/BD-prod/subnet-[192.168.201.254/24]]/mod-4294968538,uni/tn-Rostan_Tenant/BD-prod/subnet-[192.168.201.254/24],transition,2021-03-01,17:01:57.410+00:00
4294968539,576460752303430191,SvcCont created,admin,config,creation,,subj-[uni/tn-nera/svcCont]/mod-4294968539,uni/tn-nera/svcCont,transition,2021-03-01,17:03:01.494+00:00
4294968540,576460752303430191,RsTenantMonPol created,admin,config,creation,,subj-[uni/tn-nera/rsTenantMonPol]/mod-4294968540,uni/tn-nera/rsTenantMonPol,transition,2021-03-01,17:03:01.494+00:00
4294968541,576460752303430191,Tenant nera created,admin,config,creation,name:nera,subj-[uni/tn-nera]/mod-4294968541,uni/tn-nera,transition,2021-03-01,17:03:01.494+00:00
4294968542,576460752303430203,Subnet 192.168.202.254/24 created,admin,config,creation,"descr:Sous reseau utilisateur 202, ip:192.168.202.254/24, preferred:no, scope:public,shared, virtual:no",subj-[uni/tn-Rostan_Tenant/BD-prod/subnet-[192.168.202.254/24]]/mod-4294968542,uni/tn-Rostan_Tenant/BD-prod/subnet-[192.168.202.254/24],transition,2021-03-01,17:03:26.492+00:00
4294968543,576460752303430213,RsVrfValidationPol created,admin,config,creation,,subj-[uni/tn-nera/ctx-nera/rsvrfValidationPol]/mod-4294968543,uni/tn-nera/ctx-nera/rsvrfValidationPol,transition,2021-03-01,17:03:39.344+00:00
4294968544,576460752303430213,RsOspfCtxPol created,admin,config,creation,,subj-[uni/tn-nera/ctx-nera/rsospfCtxPol]/mod-4294968544,uni/tn-nera/ctx-nera/rsospfCtxPol,transition,2021-03-01,17:03:39.344+00:00
4294968545,576460752303430213,RsCtxToExtRouteTagPol created,admin,config,creation,,subj-[uni/tn-nera/ctx-nera/rsctxToExtRouteTagPol]/mod-4294968545,uni/tn-nera/ctx-nera/rsctxToExtRouteTagPol,transition,2021-03-01,17:03:39.344+00:00
4294968546,576460752303430213,RsCtxToEpRet created,admin,config,creation,,subj-[uni/tn-nera/ctx-nera/rsctxToEpRet]/mod-4294968546,uni/tn-nera/ctx-nera/rsctxToEpRet,transition,2021-03-01,17:03:39.344+00:00
4294968547,576460752303430213,RsBgpCtxPol created,admin,config,creation,,subj-[uni/tn-nera/ctx-nera/rsbgpCtxPol]/mod-4294968547,uni/tn-nera/ctx-nera/rsbgpCtxPol,transition,2021-03-01,17:03:39.344+00:00
4294968548,576460752303430213,Any created,admin,config,creation,"matchT:AtleastOne, prefGrMemb:disabled",subj-[uni/tn-nera/ctx-nera/any]/mod-4294968548,uni/tn-nera/ctx-nera/any,transition,2021-03-01,17:03:39.344+00:00
4294968549,576460752303430213,Ctx nera created,admin,config,creation,"bdEnforcedEnable:no, ipDataPlaneLearning:enabled, knwMcastAct:permit, name:nera, pcEnfDir:ingress, pcEnfPref:enforced",subj-[uni/tn-nera/ctx-nera]/mod-4294968549,uni/tn-nera/ctx-nera,transition,2021-03-01,17:03:39.344+00:00
4294968550,576460752303430231,RsMldsn created,admin,config,creation,,subj-[uni/tn-nera/BD-nera/rsmldsn]/mod-4294968550,uni/tn-nera/BD-nera/rsmldsn,transition,2021-03-01,17:04:13.625+00:00
4294968551,576460752303430231,RsIgmpsn created,admin,config,creation,,subj-[uni/tn-nera/BD-nera/rsigmpsn]/mod-4294968551,uni/tn-nera/BD-nera/rsigmpsn,transition,2021-03-01,17:04:13.625+00:00
4294968552,576460752303430231,RsCtx created,admin,config,creation,tnFvCtxName:nera,subj-[uni/tn-nera/BD-nera/rsctx]/mod-4294968552,uni/tn-nera/BD-nera/rsctx,transition,2021-03-01,17:04:13.625+00:00
4294968553,576460752303430231,RsBdToEpRet created,admin,config,creation,resolveAct:resolve,subj-[uni/tn-nera/BD-nera/rsbdToEpRet]/mod-4294968553,uni/tn-nera/BD-nera/rsbdToEpRet,transition,2021-03-01,17:04:13.625+00:00
4294968554,576460752303430231,RsBDToNdP created,admin,config,creation,,subj-[uni/tn-nera/BD-nera/rsBDToNdP]/mod-4294968554,uni/tn-nera/BD-nera/rsBDToNdP,transition,2021-03-01,17:04:13.625+00:00
4294968555,576460752303430231,BD nera created,admin,config,creation,"OptimizeWanBandwidth:no, arpFlood:no, epClear:no, hostBasedRouting:no, intersiteBumTrafficAllow:no, intersiteL2Stretch:no, ipLearning:yes, limitIpLearnToSubnets:yes, llAddr:::, mac:00:22:BD:F8:19:FF, mcastAllow:no, multiDstPktAct:bd-flood, name:nera, type:regular, unicastRoute:yes, unkMacUcastAct:proxy, unkMcastAct:flood, v6unkMcastAct:flood, vmac:not-applicable",subj-[uni/tn-nera/BD-nera]/mod-4294968555,uni/tn-nera/BD-nera,transition,2021-03-01,17:04:13.625+00:00
4294968556,576460752303430246,UserRole read-all created,admin,config,creation,"name:read-all, privType:readPriv",subj-[uni/userext/user-oneaciapp/userdomain-all/role-read-all]/mod-4294968556,uni/userext/user-oneaciapp/userdomain-all/role-read-all,transition,2021-03-01,17:04:39.504+00:00
4294968557,576460752303430246,UserData created,admin,config,creation,,subj-[uni/userext/user-oneaciapp/userdata]/mod-4294968557,uni/userext/user-oneaciapp/userdata,transition,2021-03-01,17:04:39.504+00:00
4294968558,576460752303430246,UserRole admin created,admin,config,creation,"name:admin, privType:writePriv",subj-[uni/userext/user-oneaciapp/userdomain-all/role-admin]/mod-4294968558,uni/userext/user-oneaciapp/userdomain-all/role-admin,transition,2021-03-01,17:04:39.504+00:00
4294968559,576460752303430246,UserDomain all created,admin,config,creation,name:all,subj-[uni/userext/user-oneaciapp/userdomain-all]/mod-4294968559,uni/userext/user-oneaciapp/userdomain-all,transition,2021-03-01,17:04:39.503+00:00
4294968560,576460752303430246,UserCert oneaciapp.crt created,admin,config,creation,"data:-----BEGIN CERTIFICATE-----
MIICUjCCAbugAwIBAgIUdGHZcfyyK9+6/VZChmQU8xg3miEwDQYJKoZIhvcNAQEL
BQAwOjELMAkGA1UEBhMCR0IxEzARBgNVBAgMClNvbWUtU3RhdGUxFjAUBgNVBAoM
DUNpc2NvIFN5c3RlbXMwIBcNMTkwOTA5MTU1MjUwWhgPMjExOTA4MTYxNTUyNTBa
MDoxCzAJBgNVBAYTAkdCMRMwEQYDVQQIDApTb21lLVN0YXRlMRYwFAYDVQQKDA1D
aXNjbyBTeXN0ZW1zMIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDXwrelg96P
PTwjTJTz6xE6Rk/sijykSyAmo8nbaeili8NXDfHh3WGB+XkH76hRjTc0myIt7fT6
cq9zrS10ayRSNPF8aA22Ob/R24k48DGKFYY3N5dq8eG/0cIHq2C3Y6+5wJ6sq/UL
ngpH78yuhVRi3PkulbeVlXt/mlTo9eFA5QIDAQABo1MwUTAdBgNVHQ4EFgQUXAs2
omUwKTZBA9x8mxUn7GtE/nEwHwYDVR0jBBgwFoAUXAs2omUwKTZBA9x8mxUn7GtE
/nEwDwYDVR0TAQH/BAUwAwEB/zANBgkqhkiG9w0BAQsFAAOBgQBCk2dROrShTcvC
GgqOPv3Eb/JR5U1oQV7KLnSmWMoak5cqK3ogNuWuz6n4zsDHW4cRBhDmjOLLbVdd
9Zak6q0TV9WeAhlfM+mO1SIfG1MDuN/s1r/2TEws1cvyqCEAfiJoW1KjRiyTzf4I
Q+7RBi3/mfhJIJTBngD8+XBWr0YrEQ==
-----END CERTIFICATE-----
, name:oneaciapp.crt",subj-[uni/userext/user-oneaciapp/usercert-oneaciapp.crt]/mod-4294968560,uni/userext/user-oneaciapp/usercert-oneaciapp.crt,transition,2021-03-01,17:04:39.503+00:00
4294968561,576460752303430246,UserRole read-all created,admin,config,creation,"name:read-all, privType:readPriv",subj-[uni/userext/user-oneaciapp/userdomain-common/role-read-all]/mod-4294968561,uni/userext/user-oneaciapp/userdomain-common/role-read-all,transition,2021-03-01,17:04:39.503+00:00
4294968562,576460752303430246,UserDomain common created,admin,config,creation,name:common,subj-[uni/userext/user-oneaciapp/userdomain-common]/mod-4294968562,uni/userext/user-oneaciapp/userdomain-common,transition,2021-03-01,17:04:39.503+00:00
4294968563,576460752303430246,User oneaciapp created,admin,config,creation,"accountStatus:active, clearPwdHistory:no, expiration:never, expires:no, firstName:oneaciapp, name:oneaciapp, otpenable:no, otpkey:DISABLEDDISABLED, pwd:****, pwdLifeTime:no-password-expire, pwdUpdateRequired:no, unixUserId:8405",subj-[uni/userext/user-oneaciapp]/mod-4294968563,uni/userext/user-oneaciapp,transition,2021-03-01,17:04:39.503+00:00
4294968564,576460752303430280,Any deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server/any]/mod-4294968564,uni/tn-Rostan_Tenant/ctx-server/any,transition,2021-03-01,17:05:56.282+00:00
4294968565,576460752303430280,RsVrfValidationPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsvrfValidationPol]/mod-4294968565,uni/tn-Rostan_Tenant/ctx-server/rsvrfValidationPol,transition,2021-03-01,17:05:56.281+00:00
4294968566,576460752303430280,RsOspfCtxPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsospfCtxPol]/mod-4294968566,uni/tn-Rostan_Tenant/ctx-server/rsospfCtxPol,transition,2021-03-01,17:05:56.281+00:00
4294968567,576460752303430280,RsCtxToExtRouteTagPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsctxToExtRouteTagPol]/mod-4294968567,uni/tn-Rostan_Tenant/ctx-server/rsctxToExtRouteTagPol,transition,2021-03-01,17:05:56.281+00:00
4294968568,576460752303430280,RsCtxToEpRet deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsctxToEpRet]/mod-4294968568,uni/tn-Rostan_Tenant/ctx-server/rsctxToEpRet,transition,2021-03-01,17:05:56.281+00:00
4294968569,576460752303430280,RsBgpCtxPol deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server/rsbgpCtxPol]/mod-4294968569,uni/tn-Rostan_Tenant/ctx-server/rsbgpCtxPol,transition,2021-03-01,17:05:56.281+00:00
4294968570,576460752303430280,Ctx server deleted,admin,config,deletion,,subj-[uni/tn-Rostan_Tenant/ctx-server]/mod-4294968570,uni/tn-Rostan_Tenant/ctx-server,transition,2021-03-01,17:05:56.281+00:00
4294968571,576460752303430278,Ap fe created,admin,config,creation,"name:fe, prio:unspecified",subj-[uni/tn-nera/ap-fe]/mod-4294968571,uni/tn-nera/ap-fe,transition,2021-03-01,17:05:55.702+00:00
